йЫДИЙЭР DSLAM;EMS DSLAM Name;╪МОЛА DSLAM;DSLAM Uplink Port;╪МОЛА еНОПКИСЛОЩ еПЭЛЕМОУ Hop;тЩПОР еНОПКИСЛОЩ еПЭЛЕМОУ Hop;пЭЯТА еПЭЛЕМОУ Hop;TЩПОР пЭЯТАР еПЭЛЕМОУ Hop;йЫДИЙЭР EETT DSLAM;пЕЯИЖщЯЕИА DSLAM;дИАЛщЯИСЛА DSLAM;оМОЛАСъА йщМТЯОУ DSLAM;DSLAM тей;DSLAM ONU;йЫДИЙЭР йщМТЯОУ DSLAM;йЫДИЙЭР EETT еПЭЛЕМОУ Hop;пЕЯИЖщЯЕИА еПЭЛЕМОУ Hop;дИАЛщЯИСЛА еПЭЛЕМОУ Hop;оМОЛАСъА йщМТЯОУ еПЭЛЕМОУ Hop;тей еПЭЛЕМОУ Hop;ONU еПЭЛЕМОУ Hop;йЫДИЙЭР йщМТЯОУ еПЭЛЕМОУ Hop
9467;LARIS_AGIA.SOFIA_D_HUA_9467;LARI/FILE/L019/DS_5600/001;1;asw-lar2-tirnavos-5624a;SWTETH;g1/0/2;ETHPRT;360079;т.п.бояеиас екк.;т.д.хессакиас;т.е.й. каяисас;4102; ;ациас сожиас;360074;т.п.бояеиас екк.;т.д.хессакиас;й.е.   туямабоу;4109; ;туямабос
9468;LARIS_AGIA_D_HUA_9468;LARI/AKAD/L011/DS_5600/001;1;asw-lari9ka-agia-5624a;SWTETH;g1/0/1;ETHPRT;360004;т.п.бояеиас екк.;т.д.хессакиас;й.е.   ациас каяисгс;4104; ;ациа;360004;т.п.бояеиас екк.;т.д.хессакиас;й.е.   ациас каяисгс;4104; ;ациа
9469;LARIS_KALLITHEA_D_HUA_9469;LARI/ELAS/L006/DS_5600/001;1;asw-lari9ka-kalithea-5624a;SWTETH;g1/0/1;ETHPRT;360102;т.п.бояеиас екк.;т.д.хессакиас;й.е.   екассомас;4103; ;йаккихеа;360102;т.п.бояеиас екк.;т.д.хессакиас;й.е.   екассомас;4103; ;йаккихеа
9470;LARIS_MOKAMPO.CHARA_D_HUA_9470;LARI/AKAD/L001/DS_5600/001;1;asw-lari9ka-mokamboxara-5624a;SWTETH;g1/0/1;ETHPRT;360153;т.п.бояеиас екк.;т.д.хессакиас;т.е.й. каяисас;4102; ;лойалпо;360153;т.п.бояеиас екк.;т.д.хессакиас;т.е.й. каяисас;4102; ;лойалпо
9471;LARIS_NIKEA_D_HUA_9471;LARI/FILE/L007/DS_5600/001;1;asw-lar2-nikealarisas-5624a;SWTETH;g1/0/1;ETHPRT;360096;т.п.бояеиас екк.;т.д.хессакиас;т.е.й. каяисас;4102; ;мийаиа;360096;т.п.бояеиас екк.;т.д.хессакиас;т.е.й. каяисас;4102; ;мийаиа
9472;LARIS_PLATYKAMPOS_D_HUA_9472;LARI/FILE/L009/DS_5600/001;1;asw-lar2-platikabos-5624a;SWTETH;g1/0/1;ETHPRT;360081;т.п.бояеиас екк.;т.д.хессакиас;т.е.й. каяисас;4102; ;пкатуйалпос;360081;т.п.бояеиас екк.;т.д.хессакиас;т.е.й. каяисас;4102; ;пкатуйалпос
9473;MAGNI_KOUKOUNARIES_D_HUA_9473;MAGN/GYMN/L007/DS_5600/001;1;asw-lar2-koukounaries-5624a;SWTETH;g1/0/1;ETHPRT;400138;т.п.бояеиас екк.;т.д.хессакиас;й.е.   сйиахоу;4008; ;йоуйоумаяиес;400138;т.п.бояеиас екк.;т.д.хессакиас;й.е.   сйиахоу;4008; ;йоуйоумаяиес
9474;KAVAL_NEA.PERAMOS_D_HUA_9474;KAVA/PERG/L001/DS_5600/001;1;asw-kav1-nperamos-5624a;SWTETH;g1/0/1;ETHPRT;260078;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;т.е.й. йабакас;5102; ;м. пеяалос;260078;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;т.е.й. йабакас;5102; ;м. пеяалос
9475;LARIS_CHALKI_D_HUA_9475;LARI/FILE/L002/DS_5600/001;1;asw-lar2-xalki-5624a;SWTETH;g1/0/1;ETHPRT;360098;т.п.бояеиас екк.;т.д.хессакиас;т.е.й. каяисас;4102; ;вакйг;360098;т.п.бояеиас екк.;т.д.хессакиас;т.е.й. каяисас;4102; ;вакйг
9476;THESS_KIMINA_D_HUA_9476;DTHE/AMPT/L005/DS_5600/001;1;agg-the-erm-8512b;SWTETH;g11/1/7a;ETHPRT;90034;т.п.бояеиас екк.;т.д. хес-вакйид.;й.е.   вакйгдомас;3113; ;йулима;90072;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. йемтяийоу хес/мийгс;3102; ;еялоу
9477;THESS_MESEO_D_HUA_9477;DTHE/ELEY/LE001/DS_5600/001;1;asw-ampe9ka-oreokastro-8505a;SWTETH;g3/1/7;ETHPRT;90163;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. диабатым хес/мийгс;3125; ;лесаио;90110;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. паукоу лека;3103; ;ыяаиойастяо
9478;EVOIA_PSACHNA_D_HUA_9478;EYVO/AIDI/L003/DS_5600/001;1;asw-xalk9ka-psaxna-5624a;SWTETH;g1/0/1;ETHPRT;130165;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;й.е.   ьавмым еубоиас;2212; ;ьавма;130165;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;й.е.   ьавмым еубоиас;2212; ;ьавма
9479;KEFAL_LIKSOURI_D_HUA_9479;KEFA/ARGL/L005/DS_5600/001;1;asw-patr9kb-liksouri-5624a;SWTETH;g1/0/1;ETHPRT;290045;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.у. кгноуяиоу йежакгмиас;6703; ;кгноуяи;290045;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.у. кгноуяиоу йежакгмиас;6703; ;кгноуяи
9480;ILIAS_LYGIA_D_HUA_9480;ILEI/LEHA/L001/DS_5600/001;1;asw-pel2-gastouni-5624a;SWTETH;g1/0/22;ETHPRT;220160;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   кеваимым гкеиас;5903; ;куциа;220132;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   кеваимым гкеиас;5903; ;цастоумг
9481;ILIAS_LECHAINA_D_HUA_9481;ILEI/LEHA/L007/DS_5600/001;1;asw-pel2-lexena-5328a;SWTETH;g1/0/1;ETHPRT;220057;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   кеваимым гкеиас;5903; ;кеваима;220057;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   кеваимым гкеиас;5903; ;кеваима
9482;ILIAS_MYRTIA_D_HUA_9482;ILEI/PYRG/L002/DS_5600/001;1;asw-pel2-mirtia-5624a;SWTETH;g1/0/1;ETHPRT;220161;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. пуяцоу;5901; ;луятиа;220161;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. пуяцоу;5901; ;луятиа
9483;ACHAI_RODODAFNI_D_HUA_9483;AHAI/AIGI/L001/DS_5600/001;1;asw-pel1-rododafni-5624a;SWTETH;g1/0/1;ETHPRT;10264;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. аициоу;6110; ;яододажмг;10264;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. аициоу;6110; ;яододажмг
9484;ILIAS_SKOUROCHORI_D_HUA_9484;ILEI/PYRG/L003/DS_5600/001;1;asw-pel2-mirtia-5624a;SWTETH;g1/0/22;ETHPRT;220085;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. пуяцоу;5901; ;сйоуяовыяи;220161;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. пуяцоу;5901; ;луятиа
9485;ILIAS_TRAGANO_D_HUA_9485;ILEI/LEHA/L009/DS_5600/001;1;asw-pel2-andravida-5624a;SWTETH;g1/0/2;ETHPRT;220140;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   кеваимым гкеиас;5903; ;тяацамо;220131;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   кеваимым гкеиас;5903; ;амдяабида
9486;ACHAI_SAGEIKA_D_HUA_9486;AHAI/PELO/L001/DS_5600/001;1;д260-11;RING;сацеийа;GENPRT;10269;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   йаты аваиас;6115; ;сацезйа; ; ; ; ; ; ; 
9487;IOANN_RODOTOPI_D_HUA_9487;IOAN/PERV/L003/DS_5600/001;1;asw-ioan9ka-rodotopi-5624a;SWTETH;g1/0/1;ETHPRT;250204;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;т.е.й. иыаммимым;6502; ;яодотопи;250204;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;т.е.й. иыаммимым;6502; ;яодотопи
9488;IOANN_GRAMMENO_D_HUA_9488;IOAN/PERV/LE001/DS_5600/001;1;asw-ioan9ka-grameno-5624a;SWTETH;g1/0/1;ETHPRT;250203;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;т.е.й. иыаммимым;6502; ;цяаллемоу;250203;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;т.е.й. иыаммимым;6502; ;цяаллемоу
9489;LASIT_TOURLOTI_D_HUA_9489;LASI/SITE/L004/DS_5600/001;1;asw-her1-skopi-5624a;SWTETH;g1/0/22;ETHPRT;370106;т.п.мотиас екк.;т.д. йягтгс;й.е.   сгтеиас;8404; ;тоуякытг;370109;т.п.мотиас екк.;т.д. йягтгс;й.е.   сгтеиас;8404; ;сйопгс
9490;ATTIC_VI.PA.SCHISTOU_D_HUA_9490;PEIR/AGEO/O001/DS_5600/001;1;asw-pir2-keratsini-8508a;SWTETH;g3/1/16;ETHPRT;420080;т.п.мотиас екк.;т.д.пеия./дут.атт;т.е.й. йеяатсимиоу;1357;8803;йеяатсими_би.па. свистоу;420070;т.п.мотиас екк.;т.д.пеия./дут.атт;т.е.й. йеяатсимиоу;1357; ;йеяатсими
9491;THESS_PROCHOMA_D_HUA_9491;DTHE/AMPT/LE001/DS_5600/001;1;asw-erm1-vathilakos-5624a;SWTETH;g1/0/24;ETHPRT;90057;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. диабатым хес/мийгс;3125; ;пяовыла;90102;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. диабатым хес/мийгс;3125; ;бахукайос
9492;ILIAS_VARDA_D_HUA_9492;ILEI/LEHA/L003/DS_5600/001;1;asw-pel2-varda-5328a;SWTETH;g0/0/1;ETHPRT;220138;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   кеваимым гкеиас;5903; ;баяда; ; ; ; ; ; ; 
9493;ILIAS_VARTHOLOMIO_D_HUA_9493;ILEI/LEHA/L004/DS_5600/001;1;asw-pel2-vartholomio-5624a;SWTETH;g1/0/1;ETHPRT;220133;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   кеваимым гкеиас;5903; ;баяхоколио;220133;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   кеваимым гкеиас;5903; ;баяхоколио
9494;ILIAS_GASTOUNI_D_HUA_9494;ILEI/LEHA/L005/DS_5600/001;1;asw-pel2-gastouni-5624a;SWTETH;g1/0/1;ETHPRT;220132;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   кеваимым гкеиас;5903; ;цастоумг;220132;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   кеваимым гкеиас;5903; ;цастоумг
9495;ILIAS_EPITALIO_D_HUA_9495;ILEI/PYRG/L007/DS_5600/001;1;asw-patr9kb-pirgos-8505a;SWTETH;g5/1/20;ETHPRT;220136;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. пуяцоу;5901; ;епитакио;220081;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. пуяцоу;5901; ;пуяцос
9496;ILIAS_KRESTENA_D_HUA_9496;ILEI/AOLY/L002/DS_5600/001;1;asw-patr9kb-krestena-5624a;SWTETH;g1/0/1;ETHPRT;220050;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   йяестемым;5908; ;йяестема;220050;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   йяестемым;5908; ;йяестема
9497;ILIAS_KYLLINI_D_HUA_9497;ILEI/LEHA/L006/DS_5600/001;1;asw-pel2-kilini-5624a;SWTETH;g1/0/1;ETHPRT;220052;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   кеваимым гкеиас;5903; ;йуккгмг;220052;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   кеваимым гкеиас;5903; ;йуккгмг
9498;EVOIA_MANTOUDI_D_HUA_9498;EYVO/AIDI/L014/DS_5600/001;1;asw-nym1-mantoudi-5624a;SWTETH;g1/0/1;ETHPRT;130243;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;й.е.   ламтоудиоу;2210; ;ламтоуди;130243;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;й.е.   ламтоудиоу;2210; ;ламтоуди
9499;ARTAS_AMFITHEA_D_HUA_9499;ARTA/ARTA/L011/DS_5600/001;1;д265-10;RING;алжихеа;GENPRT;50141;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;т.е.й. аятас;7001; ;алжихеа; ; ; ; ; ; ; 
9500;ARTAS_PACHIKALAMOS_D_HUA_9500;ARTA/ARTA/L010/DS_5600/001;1;asw-ioa1-paxikalamos-5624a;SWTETH;g1/0/1;ETHPRT;50140;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;т.е.й. аятас;7001; ;павуйакалос;50140;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;т.е.й. аятас;7001; ;павуйакалос
9501;ARTAS_CHALKIADES_D_HUA_9501;ARTA/ARTA/L001/DS_5600/001;1;asw-ioa1-xalkiades-5624a;SWTETH;g1/0/1;ETHPRT;50136;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;т.е.й. аятас;7001; ;вакйиадес;50136;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;т.е.й. аятас;7001; ;вакйиадес
9502;KERKY_AG.ATHAN._D_HUA_9502;KERK/SKRI/L004/DS_5600/001;1;asw-corf9ka-agathanasios-5624a;SWTETH;g1/0/1;ETHPRT;300002;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;й.е.   сйяипеяоу;6605; ;ац. ахамасиос;300002;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;й.е.   сйяипеяоу;6605; ;ац. ахамасиос
9503;KERKY_ACHARAVI_D_HUA_9503;KERK/SKRI/L002/DS_5600/001;1;asw-corf9ka-axaravi-5624a;SWTETH;g1/0/1;ETHPRT;300037;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;й.е.   сйяипеяоу;6605; ;аваяабг;300037;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;й.е.   сйяипеяоу;6605; ;аваяабг
9504;FTHIO_LIVANATES_D_HUA_9504;FTHI/ATAL/L006/DS_5600/001;1;asw-lami9ka-livanates-5624a;SWTETH;g1/0/1;ETHPRT;150063;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;й.е.   атакамтгс;2304; ;кибаматес;150063;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;й.е.   атакамтгс;2304; ;кибаматес
9505;MAGNI_KANAPITSA_D_HUA_9505_KV;MAGN/GYMN/T001/DS_5600/001;1;asw-lar2-skiathos-5624a;SWTETH;g1/0/21;ETHPRT;400164;т.п.бояеиас екк.;т.д.хессакиас;й.е.   сйиахоу;4008;C703_0;сйиахос_йамапитса;400064;т.п.бояеиас екк.;т.д.хессакиас;й.е.   сйиахоу;4008; ;сйиахос
9506;KILKI_VIPE_D_HUA_9506_ONU_9801;KILK/KILK/T002/DS_5600/001;1;asw-erm1-kilkis-8505a;SWTETH;g3/1/24;ETHPRT;310066;т.п.бояеиас екк.;т.д. йем/дут.лайедомиас;т.е.й. йикйис;3601;9801;лец. бяусг_бипе стауяовыяиоу;310023;т.п.бояеиас екк.;т.д. йем/дут.лайедомиас;т.е.й. йикйис;3601; ;йикйис
9507;LASIT_SKOPI_D_HUA_9507;LASI/SITE/L008/DS_5600/001;1;asw-her1-skopi-5624a;SWTETH;g1/0/1;ETHPRT;370109;т.п.мотиас екк.;т.д. йягтгс;й.е.   сгтеиас;8404; ;сйопгс;370109;т.п.мотиас екк.;т.д. йягтгс;й.е.   сгтеиас;8404; ;сйопгс
9509;KYKLA_POUNTA_D_HUA_9509;KYKL/PARO/LE001/DS_5600/001;1;asw-nym3-paros-8505a;SWTETH;g5/1/23;ETHPRT;340246;т.п.мотиас екк.;т.д. мгсым;й.е.   паяоу;3012; ;поумта;340132;т.п.мотиас екк.;т.д. мгсым;й.е.   паяоу;3012; ;паяос
9510;SERRO_NEOCHORI_D_HUA_9510_KV;SERR/SERR/L010/DS_5600/001;1;asw-serr9ka-neoxori-5624a;SWTETH;g1/0/1;ETHPRT;490070;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;т.е.й. сеяяым;3701; ;меовыяи; ; ; ; ; ; ; 
9511;ACHAI_KAREIKA_D_HUA_9511_KV;AHAI/PELO/LE001/DS_5600/001;1;asw-pel1-kareika-5624a;SWTETH;g1/0/1;ETHPRT;10276;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   йаты аваиас;6115; ;йаяезйа;10276;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   йаты аваиас;6115; ;йаяезйа
9512;THESS_PO.CE_D_HUA_9512_ONU_8719;DTHE/PDIM/O004/DS_5600/001;1;asw-amp1-pldimokratias-8508a;SWTETH;g2/1/17;ETHPRT;90200;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. пк.дглойяатиас;3104;8719;пк. дглойяатиас;90100;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. пк.дглойяатиас;3104; ;пк. дглойяатиас
9513;GREVE_KIVOTOS_D_HUA_9513;GREV/GREV/LE002/DS_5600/001;1;asw-koz1-vatolakos-5624a;SWTETH;g1/0/1;ETHPRT;180104;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;т.е.й. цяебемым;4701; ;йибытос;180106;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;т.е.й. цяебемым;4701; ;батокаййос
9514;KYKLA_ANEFAMA_D_HUA_9514;KYKL/NAKS/L008/DS_5600/001;1;asw-nym3-anefama-5624a;SWTETH;g1/0/1;ETHPRT;340032;т.п.мотиас екк.;т.д. мгсым;й.е.   маноу;3011; ;амежала;340032;т.п.мотиас екк.;т.д. мгсым;й.е.   маноу;3011; ;амежала
9515;PELLA_EKSAPLATANOS_D_HUA_9515;PELL/EDES/L013/DS_5600/001;1;asw-erm1-eksaplatanos-5624a;SWTETH;g1/0/1;ETHPRT;430010;т.п.бояеиас екк.;т.д. йем/дут.лайедомиас;т.е.у. аяидаиас;3503; ;енапкатамос;430010;т.п.бояеиас екк.;т.д. йем/дут.лайедомиас;т.е.у. аяидаиас;3503; ;енапкатамос
9516;CHALK_M.PANAGIA_D_HUA_9516;HALK/POLY/L007/DS_5600/001;1;asw-erm2-mpanagia-5624a;SWTETH;g1/0/1;ETHPRT;190015;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.у. аямаиас;3802; ;лец. памациа;190015;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.у. аямаиас;3802; ;лец. памациа
9517;KOZAN_SIATISTA_D_HUA_9517;KOZA/KOZA/L024/DS_5600/001;1;asw-koz1-siatista-5624a;SWTETH;g1/0/1;ETSBPrt;330089;т.п.бояеиас екк.;т.д. йем/дут.лайедомиас;й.е.   сиатистас;4605; ;сиатиста;330089;т.п.бояеиас екк.;т.д. йем/дут.лайедомиас;й.е.   сиатистас;4605; ;сиатиста
9518;DRAMA_KALLIFITOS_D_HUA_9518;DRAM/KOMN/LE001/DS_5600/001;1;asw-kav1-komninon-8508a;SWTETH;g2/1/19;ETHPRT;100092;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;т.е.й. дяалас;5201; ;йаккижутос;100019;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;т.е.й. дяалас;5201; ;йолмгмым
9519;RETHI_MARGARITES_D_HUA_9519;RETH/RETH/L021/DS_5600/001;1;asw-hera9ka-perama-5624a;SWTETH;g1/0/22;ETHPRT;460021;т.п.мотиас екк.;т.д. йягтгс;й.е.   пеяалатос лукопоталоу;8305; ;лаяцаяитес;460027;т.п.мотиас екк.;т.д. йягтгс;й.е.   пеяалатос лукопоталоу;8305; ;пеяала
9520;ARGOL_ASINI_D_HUA_9520;ARGO/NPLI/L003/DS_5600/001;1;asw-tri1-asini-5624a;SWTETH;g1/0/1;ETHPRT;30084;т.п.мотиас екк.;т.д.мотиоам.пекоп;т.е.у. токоу аяцокидас;7506; ;асимг;30084;т.п.мотиас екк.;т.д.мотиоам.пекоп;т.е.у. токоу аяцокидас;7506; ;асимг
9521;ATTIC_PERISTERI_D_HUA_9521;DATT/PERI/L001/DS_5600/009;1;asw-peri9ka-peristeri-8508a;SWTETH;12;ETHPRT;60193;т.п.мотиас екк.;т.д.пеия./дут.атт;т.е.й. пеяистеяиоу;1253; ;пеяистеяи;60193;т.п.мотиас екк.;т.д.пеия./дут.атт;т.е.й. пеяистеяиоу;1253; ;пеяистеяи
9522;MESSI_GIALO_D_HUA_9522_DLC_7121;MESS/MESS/T001/DS_5600/001;1;asw-klmt9ka-pilos-5624a;SWTETH;g1/0/23;ETHPRT;410203;т.п.мотиас екк.;т.д.мотиоам.пекоп;т.е.у. пукоу;7315;7121;пукос_циакоба;410107;т.п.мотиас екк.;т.д.мотиоам.пекоп;т.е.у. пукоу;7315; ;пукос
9523;ACHAI_ANO.KASTRITSI_D_HUA_9523;AHAI/RIO/LE001/DS_5600/001;1;asw-patr9ka-rio-8505a;SWTETH;g4/1/24;ETHPRT;10107;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. йымст/покеыс патяас;6104; ;амы йастяитси;10196;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. йымст/покеыс патяас;6104; ;яио
9524;ATTIC_SPETSES_D_HUA_9524;ASAR/AIGN/L005/DS_5600/002;1;420039_331_SPETSES_270-01;SWTETH;5_2;ETHPRT;420039;т.п.мотиас екк.;т.д. мгсым;й.е.   спетсым;2831; ;спетсес; ; ; ; ; ; ; 
9525;CHANI_KOUNOUPIDIANA_D_HUA_9525;HANI/TZAN/L003/DS_5600/002;1;asw-chan9ka-kunupidiana-8508a;SWTETH;2;ETHPRT;200110;т.п.мотиас екк.;т.д. йягтгс;т.е.й. вамиым;8202; ;йоумоупидиама;200110;т.п.мотиас екк.;т.д. йягтгс;т.е.й. вамиым;8202; ;йоумоупидиама
9526;ARGOL_PETROTHALASA_D_HUA_9526_KV;ARGO/KRAN/T001/DS_5600/001;1;asw-tri1-ermioni-5624a;SWTETH;g1/0/23;ETHPRT;30111;т.п.мотиас екк.;т.д.мотиоам.пекоп;т.е.у. еялиомгс аяцокидас;7505;C101-0;петяохакасса;30098;т.п.мотиас екк.;т.д.мотиоам.пекоп;т.е.у. еялиомгс аяцокидас;7505; ;еялиомг
9527;THESS_TECHNO_D_HUA_9527_ONU_9517;ATHE/KALR/T001/DS_5600/001;1;asw-xari9kb-kalamaria-8508a;SWTETH;g3/1/14;ETHPRT;90216;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. йакалаяиас;3201;9517;жоимийас_тевмопокис;90098;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. йакалаяиас;3201; ;йакалаяиа
9528;KAVAL_PODOCHORI_D_HUA_9528;KAVA/PERG/L009/DS_5600/001;1;asw-kav1-podoxori-5624a;SWTETH;g1/0/1;ETHPRT;260081;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;т.е.у. екеухеяоупокгс;5104; ;подовыяи;260081;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;т.е.у. екеухеяоупокгс;5104; ;подовыяи
