ֺשהיךע BRAS;Agg. Switch;ֺשהיךע DSLAM
BRAS_PELOPAS_3;patr7609a;16457
BRAS_PELOPAS_3;patr7609a;16458
BRAS_PELOPAS_3;patr7609a;18056
BRAS_PELOPAS_3;patr7609b;9106
BRAS_PELOPAS_3;patr7609b;13973
BRAS_PELOPAS_3;patr7609a;8694
BRAS_PELOPAS_3;patr7609a;9122
BRAS_PELOPAS_3;patr7609a;8917
BRAS_PELOPAS_3;patr7609a;9462
BRAS_PELOPAS_3;;1346
BRAS_PELOPAS_3;;1632
BRAS_PELOPAS_3;;1633
BRAS_PELOPAS_3;;2483
BRAS_PELOPAS_3;;518
BRAS_PELOPAS_3;;2883
BRAS_PELOPAS_3;;1633
BRAS_PELOPAS_3;;2538
BRAS_PELOPAS_3;;1271
BRAS_PELOPAS_3;;517
BRAS_PELOPAS_4;patr7609a;8664
BRAS_PELOPAS_4;patr7609a;17715
BRAS_PELOPAS_4;patr7609a;8688
BRAS_PELOPAS_4;patr7609a;16222
BRAS_PELOPAS_4;patr7609a;18415
BRAS_PELOPAS_4;patr7609a;17536
BRAS_PELOPAS_4;patr7609a;18704
BRAS_PELOPAS_4;patr7609a;18747
BRAS_PELOPAS_4;patr7609a;8665
BRAS_PELOPAS_4;patr7609a;9120
BRAS_PELOPAS_4;patr7609a;8712
BRAS_PELOPAS_4;patr7609a;10433
BRAS_PELOPAS_4;patr7609a;11998
BRAS_PELOPAS_4;patr7609a;14672
BRAS_PELOPAS_4;patr7609a;8668
BRAS_PELOPAS_4;patr7609a;10127
BRAS_PELOPAS_4;patr7609a;10230
BRAS_PELOPAS_4;patr7609a;10231
BRAS_PELOPAS_4;patr7609a;8671
BRAS_PELOPAS_4;patr7609a;12908
BRAS_PELOPAS_4;patr7609a;13956
BRAS_PELOPAS_4;patr7609a;19401
BRAS_PELOPAS_4;patr7609a;10657
BRAS_PELOPAS_4;patr7609a;10708
BRAS_PELOPAS_4;patr7609a;10523
BRAS_PELOPAS_4;patr7609a;10617
BRAS_PELOPAS_4;patr7609a;11707
BRAS_PELOPAS_4;patr7609a;11750
BRAS_PELOPAS_4;patr7609a;11546
BRAS_PELOPAS_4;patr7609a;17390
BRAS_PELOPAS_4;patr7609a;13265
BRAS_PELOPAS_4;patr7609a;14296
BRAS_PELOPAS_4;patr7609a;13063
BRAS_PELOPAS_4;patr7609a;16922
BRAS_PELOPAS_4;patr7609a;9110
BRAS_PELOPAS_4;patr7609a;11848
BRAS_PELOPAS_4;patr7609a;19620
BRAS_PELOPAS_4;patr7609a;14094
BRAS_PELOPAS_4;patr7609a;12066
BRAS_PELOPAS_4;patr7609a;14150
BRAS_PELOPAS_4;patr7609a;11853
BRAS_PELOPAS_4;patr7609a;12067
BRAS_PELOPAS_4;patr7609a;13957
BRAS_PELOPAS_4;patr7609a;11768
BRAS_PELOPAS_4;patr7609a;8672
BRAS_PELOPAS_4;patr7609b;8734
BRAS_PELOPAS_4;patr7609b;9492
BRAS_PELOPAS_4;patr7609b;14627
BRAS_PELOPAS_4;patr7609b;10626
BRAS_PELOPAS_4;patr7609b;11846
BRAS_PELOPAS_4;patr7609b;9492
BRAS_PELOPAS_4;patr7609b;9493
BRAS_PELOPAS_4;patr7609b;10207
BRAS_PELOPAS_4;patr7609b;10251
BRAS_PELOPAS_4;patr7609b;9497
BRAS_PELOPAS_4;patr7609b;9481
BRAS_PELOPAS_4;patr7609b;9480
BRAS_PELOPAS_4;patr7609b;10521
BRAS_PELOPAS_4;patr7609b;9485
BRAS_PELOPAS_4;patr7609b;8699
BRAS_PELOPAS_4;patr7609b;8698
BRAS_PELOPAS_4;patr7609b;9125
BRAS_PELOPAS_4;patr7609b;8695
BRAS_PELOPAS_4;patr7609b;10257
BRAS_PELOPAS_4;patr7609b;9482
BRAS_PELOPAS_4;patr7609a;9110
BRAS_PELOPAS_4;patr7609a;8703
BRAS_PELOPAS_4;patr7609a;10432
BRAS_PELOPAS_4;patr7609a;14570
BRAS_PELOPAS_4;patr7609a;10118
BRAS_PELOPAS_4;patr7609a;18503
BRAS_PELOPAS_4;patr7609a;13358
BRAS_PELOPAS_4;patr7609a;13362
BRAS_PELOPAS_4;patr7609a;13359
BRAS_PELOPAS_4;patr7609a;13360
BRAS_PELOPAS_4;patr7609a;13361
BRAS_PELOPAS_4;patr7609a;9381
BRAS_PELOPAS_4;patr7609a;14066
BRAS_PELOPAS_4;patr7609a;9191
BRAS_PELOPAS_4;patr7609a;14572
BRAS_PELOPAS_4;patr7609a;14045
BRAS_PELOPAS_4;patr7609a;13430
BRAS_PELOPAS_4;patr7609a;11799
BRAS_PELOPAS_4;patr7609a;11800
BRAS_PELOPAS_4;patr7609a;11852
BRAS_PELOPAS_4;patr7609a;11854
BRAS_PELOPAS_4;patr7609a;14153
BRAS_PELOPAS_4;patr7609a;13102
BRAS_PELOPAS_4;patr7609a;11845
BRAS_PELOPAS_4;patr7609a;14108
BRAS_PELOPAS_4;patr7609a;13973
BRAS_PELOPAS_4;patr7609a;12040
BRAS_PELOPAS_4;patr7609a;12883
BRAS_PELOPAS_4;patr7609a;13103
BRAS_PELOPAS_4;patr7609b;12296
BRAS_PELOPAS_4;patr7609b;14261
BRAS_PELOPAS_4;patr7609b;11798
BRAS_PELOPAS_4;patr7609b;13229
BRAS_PELOPAS_4;patr7609b;13141
BRAS_PELOPAS_4;patr7609b;11777
BRAS_PELOPAS_4;patr7609b;13449
BRAS_PELOPAS_4;patr7609b;13393
BRAS_PELOPAS_4;patr7609b;13442
BRAS_PELOPAS_4;patr7609a;12076
BRAS_PELOPAS_4;patr7609a;9085
BRAS_PELOPAS_4;patr7609a;12906
BRAS_PELOPAS_4;patr7609a;14297
BRAS_PELOPAS_4;patr7609a;13258
BRAS_PELOPAS_4;patr7609a;16360
BRAS_PELOPAS_4;patr7609a;16411
BRAS_PELOPAS_4;patr7609a;13178
BRAS_PELOPAS_4;patr7609a;10434
BRAS_PELOPAS_4;patr7609a;14626
BRAS_PELOPAS_4;patr7609a;14201
BRAS_PELOPAS_4;patr7609a;9963
BRAS_PELOPAS_4;patr7609a;12038
BRAS_PELOPAS_4;patr7609a;12039
BRAS_PELOPAS_4;patr7609a;14690
BRAS_PERISTERI_1;agg-ath-per-7609a;2290
BRAS_PERISTERI_1;agg-ath-per-7609a;15422
BRAS_PERISTERI_1;agg-ath-per-7609a;18235
BRAS_PERISTERI_1;agg-ath-per-7609a;2781
BRAS_PERISTERI_1;agg-ath-per-7609a;9911
BRAS_PERISTERI_1;agg-ath-per-7609a;9340
BRAS_PERISTERI_1;;2371
BRAS_PERISTERI_1;agg-ath-per-7609a;16232
BRAS_PERISTERI_1;agg-ath-per-7609a;16721
BRAS_PERISTERI_1;agg-ath-per-7609a;12694
BRAS_PERISTERI_1;agg-ath-per-7609a;16686
BRAS_PERISTERI_1;agg-ath-per-7609a;8414
BRAS_PERISTERI_1;agg-ath-per-7609a;8244
BRAS_PERISTERI_1;agg-ath-per-7609a;8408
BRAS_PERISTERI_1;agg-ath-per-7609a;8407
BRAS_PERISTERI_1;;489
BRAS_PERISTERI_1;agg-ath-per-7609a;2286
BRAS_PERISTERI_1;agg-ath-per-7609a;2288
BRAS_PERISTERI_1;agg-ath-per-7609a;18257
BRAS_PERISTERI_1;agg-ath-per-7609a;8826
BRAS_PERISTERI_1;agg-ath-per-7609a;8232
BRAS_PERISTERI_1;agg-ath-per-7609a;8408
BRAS_PERISTERI_1;agg-ath-per-7609a;8223
BRAS_PERISTERI_1;agg-ath-per-7609a;8415
BRAS_PERISTERI_1;agg-ath-per-7609a;8245
BRAS_PERISTERI_1;agg-ath-per-7609a;9916
BRAS_PERISTERI_1;agg-ath-per-7609a;8414
BRAS_PERISTERI_1;agg-ath-per-7609a;8951
BRAS_PERISTERI_1;agg-ath-per-7609a;12200
BRAS_PERISTERI_2;agg-ath-per-7609a;15416
BRAS_PERISTERI_2;agg-ath-per-7609a;8222
BRAS_PERISTERI_2;agg-ath-per-7609a;2286
BRAS_PERISTERI_2;agg-ath-per-7609a;8227
BRAS_PERISTERI_2;agg-ath-per-7609a;8226
BRAS_PERISTERI_2;agg-ath-per-7609a;18819
BRAS_PERISTERI_2;agg-ath-per-7609a;18818
BRAS_PERISTERI_2;agg-ath-per-7609a;19466
BRAS_PERISTERI_2;agg-ath-per-7609a;8233
BRAS_PERISTERI_2;agg-ath-per-7609a;9912
BRAS_PERISTERI_2;agg-ath-per-7609a;9907
BRAS_PERISTERI_2;agg-ath-per-7609a;8221
BRAS_PERISTERI_2;agg-ath-per-7609a;8225
BRAS_PERISTERI_2;agg-ath-per-7609a;9908
BRAS_PERISTERI_2;agg-ath-per-7609a;17260
BRAS_PERISTERI_2;agg-ath-per-7609a;17259
BRAS_PERISTERI_2;agg-ath-per-7609a;9556
BRAS_PERISTERI_2;agg-ath-per-7609a;8394
BRAS_PERISTERI_2;agg-ath-per-7609a;12631
BRAS_PERISTERI_2;agg-ath-per-7609a;18273
BRAS_PERISTERI_2;agg-ath-per-7609a;12676
BRAS_PERISTERI_2;peri7609a;18240
BRAS_PERISTERI_2;peri7609a;8391
BRAS_PERISTERI_2;peri7609a;8227
BRAS_PERISTERI_2;peri7609a;8949
BRAS_PERISTERI_2;peri7609a;18521
BRAS_PERISTERI_2;agg-ath-per-7609a;12658
BRAS_PERISTERI_2;agg-ath-per-7609a;18236
BRAS_PERISTERI_2;agg-ath-per-7609a;9643
BRAS_PERISTERI_2;agg-ath-per-7609a;17366
BRAS_PERISTERI_2;agg-ath-per-7609a;17367
BRAS_PERISTERI_2;agg-ath-per-7609a;8246
BRAS_PERISTERI_2;agg-ath-per-7609a;8228
BRAS_PERISTERI_2;agg-ath-per-7609a;8404
BRAS_PERISTERI_2;agg-ath-per-7609a;18272
BRAS_PERISTERI_2;agg-ath-per-7609a;12628
BRAS_PERISTERI_2;agg-ath-per-7609a;8391
BRAS_PERISTERI_2;agg-ath-per-7609a;8224
BRAS_PERISTERI_2;agg-ath-per-7609a;18522
BRAS_PERISTERI_2;agg-ath-per-7609a;8229
BRAS_PERISTERI_2;agg-ath-per-7609a;8403
BRAS_PERISTERI_2;agg-ath-per-7609a;2783
BRAS_PERISTERI_2;agg-ath-per-7609a;8235
BRAS_PERISTERI_2;agg-ath-per-7609a;19462
BRAS_PERISTERI_2;agg-ath-per-7609a;12704
BRAS_PERISTERI_2;agg-ath-per-7609a;8222
BRAS_PERISTERI_2;agg-ath-per-7609a;12662
BRAS_PERISTERI_2;agg-ath-per-7609a;8230
BRAS_PERISTERI_2;agg-ath-per-7609a;8953
BRAS_PERISTERI_2;peri7609a;18811
BRAS_PERISTERI_2;peri7609a;19458
BRAS_PERISTERI_2;peri7609a;19459
BRAS_PERISTERI_2;peri7609a;16206
BRAS_PERISTERI_2;peri7609a;8243
BRAS_PERISTERI_2;peri7609a;8413
BRAS_PERISTERI_2;peri7609a;8241
BRAS_PERISTERI_2;peri7609a;9915
BRAS_PERISTERI_2;peri7609a;8236
BRAS_PERISTERI_2;peri7609a;2288
BRAS_PERISTERI_2;peri7609a;8247
BRAS_PERISTERI_2;peri7609a;18537
BRAS_PERISTERI_2;peri7609a;8242
BRAS_PERISTERI_2;peri7609a;9914
BRAS_PERISTERI_2;peri7609a;8224
BRAS_PERISTERI_2;peri7609a;8226
BRAS_PERISTERI_2;peri7609a;16675
BRAS_PERISTERI_2;peri7609a;8392
BRAS_PERISTERI_2;peri7609a;9915
BRAS_TRIPOLI_1;;1345
BRAS_TRIPOLI_1;;3177
BRAS_TRIPOLI_1;;2597
BRAS_TRIPOLI_1;;2176
BRAS_TRIPOLI_1;;2598
BRAS_TRIPOLI_1;;2154
BRAS_TRIPOLI_1;;2170
BRAS_TRIPOLI_1;;2671
BRAS_TRIPOLI_1;;2574
BRAS_TRIPOLI_1;;2674
BRAS_TRIPOLI_1;;3065
BRAS_TRIPOLI_1;;3141
BRAS_TRIPOLI_1;;3066
BRAS_TRIPOLI_1;;2679
BRAS_TRIPOLI_1;;3149
BRAS_TRIPOLI_1;;1331
BRAS_TRIPOLI_1;;1340
BRAS_TRIPOLI_1;;2675
BRAS_TRIPOLI_1;;2597
BRAS_TRIPOLI_1;trip7609a;12108
BRAS_TRIPOLI_1;trip7609a;11219
BRAS_TRIPOLI_1;trip7609a;11703
BRAS_TRIPOLI_1;trip7609a;12000
BRAS_TRIPOLI_1;;3177
BRAS_TRIPOLI_1;;620
BRAS_TRIPOLI_1;;2609
BRAS_TRIPOLI_1;;3066
BRAS_TRIPOLI_1;;2680
BRAS_TRIPOLI_1;;1332
BRAS_TRIPOLI_1;;3148
BRAS_TRIPOLI_1;;2165
BRAS_TRIPOLI_1;;1341
BRAS_TRIPOLI_1;;3176
BRAS_TRIPOLI_1;;2170
BRAS_TRIPOLI_2;trip7609a;16308
BRAS_TRIPOLI_2;trip7609a;14575
BRAS_TRIPOLI_2;trip7609a;13419
BRAS_TRIPOLI_2;trip7609a;14072
BRAS_TRIPOLI_2;trip7609a;11796
BRAS_TRIPOLI_2;trip7609a;12065
BRAS_TRIPOLI_2;trip7609a;13616
BRAS_TRIPOLI_2;trip7609a;14581
BRAS_TRIPOLI_2;trip7609a;14694
BRAS_TRIPOLI_2;trip7609a;14695
BRAS_TRIPOLI_2;trip7609a;14696
BRAS_TRIPOLI_2;trip7609a;14702
BRAS_TRIPOLI_2;trip7609a;15772
BRAS_TRIPOLI_2;trip7609a;15773
BRAS_TRIPOLI_2;trip7609a;16412
BRAS_TRIPOLI_2;trip7609a;9564
BRAS_TRIPOLI_2;trip7609a;12335
BRAS_TRIPOLI_2;trip7609a;13094
BRAS_TRIPOLI_2;trip7609a;11795
BRAS_TRIPOLI_2;trip7609a;15252
BRAS_TRIPOLI_2;trip7609a;15111
BRAS_TRIPOLI_2;trip7609a;12274
BRAS_TRIPOLI_2;trip7609a;18072
BRAS_TRIPOLI_2;trip7609a;15303
BRAS_TRIPOLI_2;trip7609a;10690
BRAS_TRIPOLI_2;trip7609a;8679
BRAS_TRIPOLI_2;trip7609a;10814
BRAS_TRIPOLI_2;trip7609a;10311
BRAS_TRIPOLI_2;trip7609a;15620
BRAS_TRIPOLI_2;trip7609a;14699
BRAS_TRIPOLI_2;trip7609a;14701
BRAS_TRIPOLI_2;trip7609a;16243
BRAS_TRIPOLI_2;trip7609a;16244
BRAS_TRIPOLI_2;trip7609a;16249
BRAS_TRIPOLI_2;trip7609a;16250
BRAS_TRIPOLI_2;trip7609a;16255
BRAS_TRIPOLI_2;trip7609a;16257
BRAS_TRIPOLI_2;trip7609a;9171
BRAS_TRIPOLI_2;trip7609a;10533
BRAS_TRIPOLI_2;trip7609a;18689
BRAS_TRIPOLI_2;trip7609a;9759
BRAS_TRIPOLI_2;trip7609a;10295
BRAS_TRIPOLI_2;trip7609a;16477
BRAS_TRIPOLI_2;trip7609a;16478
BRAS_TRIPOLI_2;trip7609a;17022
BRAS_TRIPOLI_2;trip7609a;8673
BRAS_TRIPOLI_2;trip7609a;10239
BRAS_TRIPOLI_2;trip7609b;17750
BRAS_TRIPOLI_2;trip7609b;17674
BRAS_TRIPOLI_2;trip7609b;14530
BRAS_TRIPOLI_2;trip7609b;18798
BRAS_TRIPOLI_2;trip7609b;14213
BRAS_TRIPOLI_2;trip7609b;15117
BRAS_TRIPOLI_2;trip7609b;8427
BRAS_TRIPOLI_2;trip7609b;10431
BRAS_TRIPOLI_2;trip7609b;9348
BRAS_TRIPOLI_2;trip7609b;9349
BRAS_TRIPOLI_2;trip7609b;8771
BRAS_TRIPOLI_2;trip7609b;9018
BRAS_TRIPOLI_2;trip7609b;10464
BRAS_TRIPOLI_2;trip7609b;10157
BRAS_TRIPOLI_2;trip7609b;11569
BRAS_TRIPOLI_2;trip7609b;10594
BRAS_TRIPOLI_2;trip7609b;10622
BRAS_TRIPOLI_2;trip7609b;9237
BRAS_TRIPOLI_2;trip7609b;9346
BRAS_TRIPOLI_2;trip7609b;10728
BRAS_TRIPOLI_2;trip7609b;8914
BRAS_TRIPOLI_2;trip7609b;8769
BRAS_TRIPOLI_2;trip7609b;9032
BRAS_TRIPOLI_2;trip7609b;9702
BRAS_TRIPOLI_2;trip7609a;12535
BRAS_TRIPOLI_2;trip7609a;10655
BRAS_TRIPOLI_2;trip7609a;11186
BRAS_TRIPOLI_2;trip7609a;11844
BRAS_TRIPOLI_2;trip7609a;10528
BRAS_TRIPOLI_2;trip7609a;10529
BRAS_TRIPOLI_2;trip7609a;13255
BRAS_TRIPOLI_2;trip7609a;10674
BRAS_TRIPOLI_2;trip7609a;11770
BRAS_TRIPOLI_2;trip7609a;17026
BRAS_TRIPOLI_2;trip7609a;12279
BRAS_TRIPOLI_2;trip7609a;9520
BRAS_TRIPOLI_2;trip7609a;14320
BRAS_TRIPOLI_2;trip7609a;14210
BRAS_TRIPOLI_2;trip7609a;14619
BRAS_TRIPOLI_2;trip7609a;16362
BRAS_TRIPOLI_2;trip7609a;13439
BRAS_TRIPOLI_2;trip7609a;10618
BRAS_TRIPOLI_2;trip7609a;8680
BRAS_TRIPOLI_2;trip7609a;8681
BRAS_TRIPOLI_2;trip7609a;8682
BRAS_TRIPOLI_2;trip7609a;9116
BRAS_TRIPOLI_2;trip7609a;9353
BRAS_TRIPOLI_2;trip7609a;14284
BRAS_TRIPOLI_2;trip7609a;14064
BRAS_TRIPOLI_2;trip7609a;17494
BRAS_TRIPOLI_2;trip7609a;9986
BRAS_TRIPOLI_2;trip7609a;14098
BRAS_TRIPOLI_2;trip7609a;14097
BRAS_TRIPOLI_2;trip7609a;14104
BRAS_TRIPOLI_2;trip7609a;14102
BRAS_TRIPOLI_2;trip7609a;8675
BRAS_TRIPOLI_2;trip7609a;10041
BRAS_TRIPOLI_2;trip7609a;9338
BRAS_TRIPOLI_2;trip7609a;10264
BRAS_TRIPOLI_2;trip7609a;9977
BRAS_TRIPOLI_2;trip7609a;10527
BRAS_TRIPOLI_2;trip7609a;14574
BRAS_TRIPOLI_2;trip7609a;14063
BRAS_TRIPOLI_2;trip7609a;14576
BRAS_TRIPOLI_2;trip7609a;18279
BRAS_TRIPOLI_2;trip7609a;14100
BRAS_TRIPOLI_2;trip7609a;14103
BRAS_TRIPOLI_2;trip7609a;14106
BRAS_TRIPOLI_2;trip7609a;14101
BRAS_TRIPOLI_2;trip7609a;14105
BRAS_TRIPOLI_2;trip7609a;14099
BRAS_TRIPOLI_2;trip7609a;14107
BRAS_TRIPOLI_2;trip7609a;16919
BRAS_TRIPOLI_2;trip7609a;16921
BRAS_TRIPOLI_2;trip7609a;10418
BRAS_TRIPOLI_2;trip7609a;10530
BRAS_TRIPOLI_2;trip7609a;10539
BRAS_TRIPOLI_2;trip7609a;10604
BRAS_TRIPOLI_2;trip7609a;14577
BRAS_TRIPOLI_2;trip7609a;9176
BRAS_TRIPOLI_2;trip7609a;10371
BRAS_TRIPOLI_2;trip7609a;11108
BRAS_TRIPOLI_2;trip7609a;13037
BRAS_TRIPOLI_2;trip7609a;10620
BRAS_TRIPOLI_2;trip7609a;10259
BRAS_TRIPOLI_2;trip7609a;8676
BRAS_TRIPOLI_2;trip7609a;9622
BRAS_TRIPOLI_2;trip7609a;10663
BRAS_TRIPOLI_2;trip7609b;14135
BRAS_TRIPOLI_2;trip7609b;14134
BRAS_TRIPOLI_2;trip7609b;14136
BRAS_TRIPOLI_2;trip7609b;14137
BRAS_TRIPOLI_2;trip7609b;14138
BRAS_TRIPOLI_2;trip7609b;13440
BRAS_TRIPOLI_2;trip7609b;12713
BRAS_TRIPOLI_2;trip7609b;14301
BRAS_TRIPOLI_2;trip7609b;17816
BRAS_TRIPOLI_2;trip7609b;18061
BRAS_TRIPOLI_2;trip7609b;14338
BRAS_TRIPOLI_2;trip7609b;13441
BRAS_TRIPOLI_2;trip7609b;14595
BRAS_TRIPOLI_2;trip7609b;13811
BRAS_TRIPOLI_2;trip7609b;18068
BRAS_TRIPOLI_2;trip7609b;16213
BRAS_TRIPOLI_2;trip7609b;14322
BRAS_TRIPOLI_2;trip7609b;18065
BRAS_TRIPOLI_2;trip7609b;13264
BRAS_TRIPOLI_2;trip7609b;13446
BRAS_TRIPOLI_2;trip7609b;11977
BRAS_TRIPOLI_2;trip7609b;10306
BRAS_TRIPOLI_2;trip7609b;10541
BRAS_TRIPOLI_2;trip7609b;10540
BRAS_TRIPOLI_2;trip7609b;10301
BRAS_TRIPOLI_2;trip7609b;10307
BRAS_TRIPOLI_2;trip7609b;11976
BRAS_TRIPOLI_2;trip7609b;11774
BRAS_TRIPOLI_2;trip7609b;8765
BRAS_TRIPOLI_2;trip7609b;8764
BRAS_TRIPOLI_2;trip7609b;8761
BRAS_TRIPOLI_2;trip7609b;9025
BRAS_TRIPOLI_2;trip7609b;10241
BRAS_TRIPOLI_2;trip7609b;9719
BRAS_TRIPOLI_2;trip7609b;10678
BRAS_TRIPOLI_2;trip7609b;17740
BRAS_TRIPOLI_2;trip7609b;8768
BRAS_TRIPOLI_2;trip7609b;8767
BRAS_TRIPOLI_2;trip7609b;9188
BRAS_TRIPOLI_2;trip7609b;12900
BRAS_TRIPOLI_2;trip7609b;13133
BRAS_TRIPOLI_2;trip7609b;11736
BRAS_TRIPOLI_2;trip7609b;10670
BRAS_TRIPOLI_2;trip7609b;18865
BRAS_TRIPOLI_2;trip7609b;11582
BRAS_TRIPOLI_2;trip7609b;10675
BRAS_TRIPOLI_2;trip7609b;10619
BRAS_TRIPOLI_2;trip7609b;10621
BRAS_TRIPOLI_2;trip7609b;11775
BRAS_TRIPOLI_2;trip7609b;12299
BRAS_TRIPOLI_2;trip7609b;11995
BRAS_TRIPOLI_2;trip7609b;12223
BRAS_TRIPOLI_2;trip7609b;9032
